date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:07	289/289	------	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:19%20GMT	http://math.iisc.ac.in/robots.txt		(from )
10:22:07	24804/24804	------	200	untouched ('OK')	text/html	etag:%22161cde-60e4-5453e217b1cbd%22	http://math.iisc.ac.in/	./math.iisc.ac.in/index.html	(from )
10:22:07	9627/9627	---M--	200	added ('OK')	image/jpeg	etag:%2216040c-259b-464c53b6a4dc0%22	http://math.iisc.ac.in/iisclogo.JPG	./math.iisc.ac.in/iisclogo.jpg	(from http://math.iisc.ac.in/)
10:22:07	356/356	---M--	200	added ('OK')	image/gif	etag:%221604ae-164-464c538601b00%22	http://math.iisc.ac.in/images/lnk-intro1.gif	./math.iisc.ac.in/images/lnk-intro1.gif	(from http://math.iisc.ac.in/)
10:22:07	457/457	---M--	200	added ('OK')	image/gif	etag:%221604a8-1c9-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-imi1.gif	./math.iisc.ac.in/images/lnk-imi1.gif	(from http://math.iisc.ac.in/)
10:22:08	307/307	---M--	200	added ('OK')	image/gif	etag:%221604c9-133-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-people1.gif	./math.iisc.ac.in/images/lnk-people1.gif	(from http://math.iisc.ac.in/)
10:22:08	442/442	---M--	200	added ('OK')	image/gif	etag:%221604c2-1ba-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-nonlin1.gif	./math.iisc.ac.in/images/lnk-nonlin1.gif	(from http://math.iisc.ac.in/)
10:22:08	330/330	---M--	200	added ('OK')	image/gif	etag:%221604d7-14a-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-research1.gif	./math.iisc.ac.in/images/lnk-research1.gif	(from http://math.iisc.ac.in/)
10:22:08	441/441	---M--	200	added ('OK')	image/gif	etag:%221604b8-1b9-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-matholym1.gif	./math.iisc.ac.in/images/lnk-matholym1.gif	(from http://math.iisc.ac.in/)
10:22:08	311/311	---M--	200	added ('OK')	image/gif	etag:%22160496-137-464c538601b00%22	http://math.iisc.ac.in/images/lnk-courses1.gif	./math.iisc.ac.in/images/lnk-courses1.gif	(from http://math.iisc.ac.in/)
10:22:09	401/401	---M--	200	added ('OK')	image/gif	etag:%22160498-191-464c538601b00%22	http://math.iisc.ac.in/images/lnk-degree1.gif	./math.iisc.ac.in/images/lnk-degree1.gif	(from http://math.iisc.ac.in/)
10:22:09	434/434	---M--	200	added ('OK')	image/gif	etag:%221604ba-1b2-464c538601b00%22	http://math.iisc.ac.in/images/lnk-nbhm1.gif	./math.iisc.ac.in/images/lnk-nbhm1.gif	(from http://math.iisc.ac.in/)
10:22:09	1079/1079	---M--	200	added ('OK')	image/gif	etag:%22160499-437-464c538601b00%22	http://math.iisc.ac.in/images/lnk-eprint.gif	./math.iisc.ac.in/images/lnk-eprint.gif	(from http://math.iisc.ac.in/)
10:22:09	388/388	---M--	200	added ('OK')	image/gif	etag:%221604e3-184-464c538601b00%22	http://math.iisc.ac.in/images/lnk-upevents1.gif	./math.iisc.ac.in/images/lnk-upevents1.gif	(from http://math.iisc.ac.in/)
10:22:09	156/156	------	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:23%20GMT	http://math.iisc.ac.in/image/lnk-events.gif	./math.iisc.ac.in/image/lnk-events.c.delayed	(from http://math.iisc.ac.in/)
10:22:09	1748/1748	------	200	untouched ('OK')	text/css	etag:%22161218-6d4-464c53bb69900%22	http://math.iisc.ac.in/scripts/mathdept.css	./math.iisc.ac.in/scripts/mathdept.css	(from http://math.iisc.ac.in/)
10:22:09	439/439	---M--	200	added ('OK')	image/gif	etag:%221604d9-1b7-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-resproj1.gif	./math.iisc.ac.in/images/lnk-resproj1.gif	(from http://math.iisc.ac.in/)
10:22:10	369/369	---M--	200	added ('OK')	image/gif	etag:%221604d5-171-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-rellinks1.gif	./math.iisc.ac.in/images/lnk-rellinks1.gif	(from http://math.iisc.ac.in/)
10:22:10	356/356	---M--	200	added ('OK')	image/gif	etag:%22160491-164-479bb006f9300%22	http://math.iisc.ac.in/images/lnk-career1.gif	./math.iisc.ac.in/images/lnk-career1.gif	(from http://math.iisc.ac.in/)
10:22:10	339/339	---M--	200	added ('OK')	image/gif	etag:%22160494-153-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-conus1.gif	./math.iisc.ac.in/images/lnk-conus1.gif	(from http://math.iisc.ac.in/)
10:22:10	792/792	---M--	200	added ('OK')	image/gif	etag:%221604dc-318-4b753885ff040%22	http://math.iisc.ac.in/images/lnk-seminar1.gif	./math.iisc.ac.in/images/lnk-seminar1.gif	(from http://math.iisc.ac.in/)
10:22:11	343/343	---M--	200	added ('OK')	image/gif	etag:%221604c7-157-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-pastevents1.gif	./math.iisc.ac.in/images/lnk-pastevents1.gif	(from http://math.iisc.ac.in/)
10:22:11	541/541	---M--	200	added ('OK')	image/gif	etag:%221604a4-21d-464c538601b00%22	http://math.iisc.ac.in/images/lnk-iisctifr-home1.gif	./math.iisc.ac.in/images/lnk-iisctifr-home1.gif	(from http://math.iisc.ac.in/)
10:22:11	3594/3594	---M--	200	added ('OK')	image/gif	etag:%221604f4-e0a-464c53850d8c0%22	http://math.iisc.ac.in/images/title.gif	./math.iisc.ac.in/images/title.gif	(from http://math.iisc.ac.in/)
10:22:11	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Jan%202017%2005:10:25%20GMT	http://math.iisc.ac.in/webmail	./math.iisc.ac.in/webmail.15.delayed	(from http://math.iisc.ac.in/)
10:22:11	13210/13210	------	200	untouched ('OK')	text/html	etag:%221603dd-339a-4b923cdb49340%22	http://math.iisc.ac.in/funding_agen.htm	./math.iisc.ac.in/funding_agen.html	(from http://math.iisc.ac.in/)
10:22:11	16792/16792	---M--	200	added ('OK')	image/jpeg	etag:%22160477-4198-464c53850d8c0%22	http://math.iisc.ac.in/images/home-bldg4.jpg	./math.iisc.ac.in/images/home-bldg4.jpg	(from http://math.iisc.ac.in/)
10:22:11	1450/1450	---M--	200	added ('OK')	image/gif	etag:%2216047b-5aa-464c5386f5d40%22	http://math.iisc.ac.in/images/home-joinus.gif	./math.iisc.ac.in/images/home-joinus.gif	(from http://math.iisc.ac.in/)
10:22:12	1871/1871	---M--	200	added ('OK')	image/gif	etag:%2216047d-74f-4f370ec4e27a4%22	http://math.iisc.ac.in/images/home-phdprog.gif	./math.iisc.ac.in/images/home-phdprog.gif	(from http://math.iisc.ac.in/)
10:22:12	11034/11034	---M--	200	added ('OK')	image/jpeg	etag:%22160485-2b1a-464c538601b00%22	http://math.iisc.ac.in/images/imgs-toprght.jpg	./math.iisc.ac.in/images/imgs-toprght.jpg	(from http://math.iisc.ac.in/)
10:22:12	307/307	---M--	200	added ('OK')	image/gif	etag:%221604ad-133-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-intro.gif	./math.iisc.ac.in/images/lnk-intro.gif	(from http://math.iisc.ac.in/)
10:22:12	327/327	---M--	200	added ('OK')	image/gif	etag:%221604dd-147-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-seminar1old.gif	./math.iisc.ac.in/images/lnk-seminar1old.gif	(from http://math.iisc.ac.in/)
10:22:12	277/277	---M--	200	added ('OK')	image/gif	etag:%221604de-115-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-seminarold.gif	./math.iisc.ac.in/images/lnk-seminarold.gif	(from http://math.iisc.ac.in/)
10:22:13	264/264	---M--	200	added ('OK')	image/gif	etag:%221604c8-108-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-people.gif	./math.iisc.ac.in/images/lnk-people.gif	(from http://math.iisc.ac.in/)
10:22:13	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Jan%202017%2005:10:30%20GMT	http://math.iisc.ac.in/~mathbio	./math.iisc.ac.in/_mathbio.1e.delayed	(from http://math.iisc.ac.in/)
10:22:13	0/0	------	302	error ('Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:25%20GMT	http://math.iisc.ac.in/webmail/	./math.iisc.ac.in/webmail/index.html	(from http://math.iisc.ac.in/)
10:22:13	423/423	---M--	200	added ('OK')	image/gif	etag:%221604b6-1a7-479d4a13d0100%22	http://math.iisc.ac.in/images/lnk-mathbioo1.gif	./math.iisc.ac.in/images/lnk-mathbioo1.gif	(from http://math.iisc.ac.in/)
10:22:13	381/381	---M--	200	added ('OK')	image/gif	etag:%221604b5-17d-479d4a0a46a80%22	http://math.iisc.ac.in/images/lnk-mathbioo.gif	./math.iisc.ac.in/images/lnk-mathbioo.gif	(from http://math.iisc.ac.in/)
10:22:13	281/281	---M--	200	added ('OK')	image/gif	etag:%221604d6-119-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-research.gif	./math.iisc.ac.in/images/lnk-research.gif	(from http://math.iisc.ac.in/)
10:22:14	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Jan%202017%2005:10:31%20GMT	http://math.iisc.ac.in/~ifcam	./math.iisc.ac.in/_ifcam.22.delayed	(from http://math.iisc.ac.in/)
10:22:14	23579/23579	------	200	untouched ('OK')	text/html	etag:%221603d8-5c1b-52f592e0942c8%22	http://math.iisc.ac.in/fac-pos.htm	./math.iisc.ac.in/fac-pos.html	(from http://math.iisc.ac.in/)
10:22:14	625/625	---M--	200	added ('OK')	image/gif	etag:%22160480-271-4d3edb6b70440%22	http://math.iisc.ac.in/images/ifcam1.gif	./math.iisc.ac.in/images/ifcam1.gif	(from http://math.iisc.ac.in/)
10:22:14	1166/1166	---M--	200	added ('OK')	image/gif	etag:%2216047f-48e-4d3edb65b76c0%22	http://math.iisc.ac.in/images/ifcam.gif	./math.iisc.ac.in/images/ifcam.gif	(from http://math.iisc.ac.in/)
10:22:14	360/360	---M--	200	added ('OK')	image/gif	etag:%22160497-168-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-degree.gif	./math.iisc.ac.in/images/lnk-degree.gif	(from http://math.iisc.ac.in/)
10:22:14	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Jan%202017%2005:10:32%20GMT	http://math.iisc.ac.in/~nmi	./math.iisc.ac.in/_nmi.26.delayed	(from http://math.iisc.ac.in/)
10:22:14	17176/17176	------	200	untouched ('OK')	text/html	etag:%22161cc2-4318-53210145b822a%22	http://math.iisc.ac.in/degprog.htm	./math.iisc.ac.in/degprog.html	(from http://math.iisc.ac.in/)
10:22:14	524/524	---M--	200	added ('OK')	image/gif	etag:%221604c0-20c-4ddb109ba5940%22	http://math.iisc.ac.in/images/lnk-nmi.gif	./math.iisc.ac.in/images/lnk-nmi.gif	(from http://math.iisc.ac.in/)
10:22:14	269/269	---M--	200	added ('OK')	image/gif	etag:%22160495-10d-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-courses.gif	./math.iisc.ac.in/images/lnk-courses.gif	(from http://math.iisc.ac.in/)
10:22:15	1358/1358	---M--	200	added ('OK')	image/gif	etag:%221604db-54e-4b752c8ecb540%22	http://math.iisc.ac.in/images/lnk-seminar.gif	./math.iisc.ac.in/images/lnk-seminar.gif	(from http://math.iisc.ac.in/)
10:22:15	387/387	---M--	200	added ('OK')	image/gif	etag:%221604d8-183-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-resproj.gif	./math.iisc.ac.in/images/lnk-resproj.gif	(from http://math.iisc.ac.in/)
10:22:15	394/394	---M--	200	added ('OK')	image/gif	etag:%221604b7-18a-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-matholym.gif	./math.iisc.ac.in/images/lnk-matholym.gif	(from http://math.iisc.ac.in/)
10:22:15	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Jan%202017%2005:10:36%20GMT	http://math.iisc.ac.in/~library	./math.iisc.ac.in/_library.2c.delayed	(from http://math.iisc.ac.in/)
10:22:15	25791/25791	------	200	untouched ('OK')	text/html	etag:%22161d2f-64bf-5466bd96f3b3a%22	http://math.iisc.ac.in/scrollnews.html	./math.iisc.ac.in/scrollnews.html	(from http://math.iisc.ac.in/)
10:22:15	714/714	---M--	200	added ('OK')	image/gif	etag:%221604e6-2ca-4ad8050fcb340%22	http://math.iisc.ac.in/images/mathlib1.gif	./math.iisc.ac.in/images/mathlib1.gif	(from http://math.iisc.ac.in/)
10:22:15	1218/1218	---M--	200	added ('OK')	image/gif	etag:%221604e7-4c2-4ad8052e4fb40%22	http://math.iisc.ac.in/images/matlib.gif	./math.iisc.ac.in/images/matlib.gif	(from http://math.iisc.ac.in/)
10:22:16	322/322	---M--	200	added ('OK')	image/gif	etag:%221604d4-142-464c5386f5d40%22	http://math.iisc.ac.in/images/lnk-rellinks.gif	./math.iisc.ac.in/images/lnk-rellinks.gif	(from http://math.iisc.ac.in/)
10:22:16	387/387	---M--	200	added ('OK')	image/gif	etag:%221604b9-183-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-nbhm.gif	./math.iisc.ac.in/images/lnk-nbhm.gif	(from http://math.iisc.ac.in/)
10:22:16	294/294	---M--	200	added ('OK')	image/gif	etag:%22160493-126-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-conus.gif	./math.iisc.ac.in/images/lnk-conus.gif	(from http://math.iisc.ac.in/)
10:22:16	15755/15755	------	200	untouched ('OK')	text/html	etag:%22161d32-3d8b-5453e2361ab56%22	http://math.iisc.ac.in/intro.htm	./math.iisc.ac.in/intro.html	(from http://math.iisc.ac.in/)
10:22:16	14229/14229	------	200	untouched ('OK')	text/html	etag:%22161d36-3795-5466bc21c6409%22	http://math.iisc.ac.in/seminars2017.htm	./math.iisc.ac.in/seminars2017.html	(from http://math.iisc.ac.in/)
10:22:16	14213/14213	------	200	untouched ('OK')	text/html	etag:%22161d31-3785-5453e25dbafee%22	http://math.iisc.ac.in/people.htm	./math.iisc.ac.in/people.html	(from http://math.iisc.ac.in/)
10:22:16	10370/10370	------	200	untouched ('OK')	text/html	date:Fri,%2020%20Jan%202017%2005:10:31%20GMT	http://math.iisc.ac.in/~mathbio/	./math.iisc.ac.in/_mathbio/index.html	(from http://math.iisc.ac.in/)
10:22:16	18169/18169	------	200	untouched ('OK')	text/html	etag:%22161cdf-46f9-5453e27e56a6f%22	http://math.iisc.ac.in/research.htm	./math.iisc.ac.in/research.html	(from http://math.iisc.ac.in/)
10:22:16	3877/3877	------	200	untouched ('OK')	text/html	etag:%22580068-f25-53c99552e147c%22	http://math.iisc.ac.in/~ifcam/	./math.iisc.ac.in/_ifcam/index.html	(from http://math.iisc.ac.in/)
10:22:16	18336/18336	------	200	untouched ('OK')	text/html	date:Fri,%2020%20Jan%202017%2005:10:33%20GMT	http://math.iisc.ac.in/~nmi/	./math.iisc.ac.in/_nmi/index.html	(from http://math.iisc.ac.in/)
10:22:16	36845/36845	------	200	untouched ('OK')	text/html	etag:%22161d26-8fed-543fc29aa5fff%22	http://math.iisc.ac.in/newcourse.htm	./math.iisc.ac.in/newcourse.html	(from http://math.iisc.ac.in/)
10:22:16	1140/1140	---M--	200	added ('OK')	image/gif	etag:%22160446-474-4822907ebb340%22	http://math.iisc.ac.in/images/fun-age.gif	./math.iisc.ac.in/images/fun-age.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	156/156	------	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:40%20GMT	http://math.iisc.ac.in/courses.htm	./math.iisc.ac.in/courses.33.delayed	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	6875/6875	------	200	untouched ('OK')	text/html	etag:%22161538-1adb-4bb920cf75e00%22	http://math.iisc.ac.in/ugc-cas/design/index.html	./math.iisc.ac.in/ugc-cas/design/index.html	(from http://math.iisc.ac.in/)
10:22:17	243/243	---M--	200	added ('OK')	image/gif	etag:%2216049d-f3-479d3fbe51f80%22	http://math.iisc.ac.in/images/lnk-events1.gif	./math.iisc.ac.in/images/lnk-events1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	261/261	---M--	200	added ('OK')	image/gif	etag:%2216049c-105-479d3fb2e0480%22	http://math.iisc.ac.in/images/lnk-events.gif	./math.iisc.ac.in/images/lnk-events.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	388/388	---M--	200	added ('OK')	image/gif	etag:%221604d1-184-479d43a2e8ec0%22	http://math.iisc.ac.in/images/lnk-publicc1.gif	./math.iisc.ac.in/images/lnk-publicc1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	338/338	---M--	200	added ('OK')	image/gif	etag:%221604ce-152-479d43958ef40%22	http://math.iisc.ac.in/images/lnk-publi.gif	./math.iisc.ac.in/images/lnk-publi.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:17	401/401	---M--	200	added ('OK')	image/gif	etag:%221604c5-191-479e619f88900%22	http://math.iisc.ac.in/images/lnk-pa1.gif	./math.iisc.ac.in/images/lnk-pa1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:18	1153/1153	---M--	200	added ('OK')	image/gif	etag:%221604c4-481-479e6188a5300%22	http://math.iisc.ac.in/images/lnk-pa.gif	./math.iisc.ac.in/images/lnk-pa.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:18	404/404	---M--	200	added ('OK')	image/gif	etag:%221604a7-194-464c538601b00%22	http://math.iisc.ac.in/images/lnk-imi.gif	./math.iisc.ac.in/images/lnk-imi.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:18	444/444	---M--	200	added ('OK')	image/gif	etag:%221604bf-1bc-479d4672ef180%22	http://math.iisc.ac.in/images/lnk-nbhmpanoramaa1.gif	./math.iisc.ac.in/images/lnk-nbhmpanoramaa1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:18	399/399	---M--	200	added ('OK')	image/gif	etag:%221604be-18f-479d465a23700%22	http://math.iisc.ac.in/images/lnk-nbhmpanoramaa.gif	./math.iisc.ac.in/images/lnk-nbhmpanoramaa.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:18	420/420	---M--	200	added ('OK')	image/gif	etag:%2216048f-1a4-479d4836f9c00%22	http://math.iisc.ac.in/images/lnk-careeer1.gif	./math.iisc.ac.in/images/lnk-careeer1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:19	374/374	---M--	200	added ('OK')	image/gif	etag:%22160490-176-479d482a93ec0%22	http://math.iisc.ac.in/images/lnk-career.gif	./math.iisc.ac.in/images/lnk-career.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:19	451/451	---M--	200	added ('OK')	image/gif	etag:%221604aa-1c3-479f4e6dbfac0%22	http://math.iisc.ac.in/images/lnk-indo-french1.gif	./math.iisc.ac.in/images/lnk-indo-french1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:19	441/441	---M--	200	added ('OK')	image/gif	etag:%221604a9-1b9-464c53850d8c0%22	http://math.iisc.ac.in/images/lnk-indo-french.gif	./math.iisc.ac.in/images/lnk-indo-french.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:19	259/259	---M--	200	added ('OK')	image/gif	etag:%221604cd-103-479bec1bd5300%22	http://math.iisc.ac.in/images/lnk-preprintss1.gif	./math.iisc.ac.in/images/lnk-preprintss1.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:20	283/283	---M--	200	added ('OK')	image/gif	etag:%221604cc-11b-479bec133fec0%22	http://math.iisc.ac.in/images/lnk-preprintss.gif	./math.iisc.ac.in/images/lnk-preprintss.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:20	2480/2480	---M--	200	added ('OK')	image/jpeg	etag:%22160447-9b0-482279a4e49c0%22	http://math.iisc.ac.in/images/funding-dst.jpg	./math.iisc.ac.in/images/funding-dst.jpg	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:20	5324/5324	---M--	200	added ('OK')	image/gif	etag:%221604e4-14cc-4822859847bc0%22	http://math.iisc.ac.in/images/logougc.gif	./math.iisc.ac.in/images/logougc.gif	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:20	30362/30362	------	200	untouched ('OK')	text/html	etag:%22161ce0-769a-5329c992018ef%22	http://math.iisc.ac.in/majres.htm	./math.iisc.ac.in/majres.html	(from http://math.iisc.ac.in/)
10:22:20	23124/23124	------	200	untouched ('OK')	text/html	etag:%22161cbe-5a54-5329ca203ea53%22	http://math.iisc.ac.in/matholym-nat.htm	./math.iisc.ac.in/matholym-nat.html	(from http://math.iisc.ac.in/)
10:22:20	1738/1738	---M--	200	added ('OK')	image/gif	etag:%22160450-6ca-464c53850d8c0%22	http://math.iisc.ac.in/images/h-facpos.gif	./math.iisc.ac.in/images/h-facpos.gif	(from http://math.iisc.ac.in/fac-pos.htm)
10:22:20	6357/6357	------	200	untouched ('OK')	text/html	etag:%22196002c-18d5-536dc3b140562%22	http://math.iisc.ac.in/~library/	./math.iisc.ac.in/_library/index.html	(from http://math.iisc.ac.in/)
10:22:20	21138/21138	------	200	untouched ('OK')	text/html	etag:%22161c9c-5292-536c959e817af%22	http://math.iisc.ac.in/rellinks.htm	./math.iisc.ac.in/rellinks.html	(from http://math.iisc.ac.in/)
10:22:20	20923/20923	------	200	untouched ('OK')	text/html	etag:%22161ce8-51bb-53669b163d4e1%22	http://math.iisc.ac.in/conus.htm	./math.iisc.ac.in/conus.html	(from http://math.iisc.ac.in/)
10:22:20	1779/1779	---M--	200	added ('OK')	image/gif	etag:%2216044e-6f3-464c5386f5d40%22	http://math.iisc.ac.in/images/h-degprog.gif	./math.iisc.ac.in/images/h-degprog.gif	(from http://math.iisc.ac.in/degprog.htm)
10:22:21	11739/11739	------	200	untouched ('OK')	text/html	etag:%221603cd-2ddb-464c5386f5d40%22	http://math.iisc.ac.in/disclaimer.htm	./math.iisc.ac.in/disclaimer.html	(from http://math.iisc.ac.in/)
10:22:21	156/156	------	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:48%20GMT	http://math.iisc.ac.in/style/chalukyas.css	./math.iisc.ac.in/style/chalukyas.47.delayed	(from http://math.iisc.ac.in/scrollnews.html)
10:22:21	24804/24804	------	200	untouched ('OK')	text/html	etag:%22161cde-60e4-5453e217b1cbd%22	http://math.iisc.ac.in/index.html	./math.iisc.ac.in/index-2.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:21	156/156	------	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Jan%202017%2005:10:49%20GMT	http://math.iisc.ac.in/downloads/outing-spots.pdf	./math.iisc.ac.in/downloads/outing-spots.48.delayed	(from http://math.iisc.ac.in/scrollnews.html)
10:22:21	14281/14281	------	200	untouched ('OK')	text/html	etag:%221612c5-37c9-4eda162814840%22	http://math.iisc.ac.in/seminars.htm	./math.iisc.ac.in/seminars.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:21	19486/19486	------	200	untouched ('OK')	text/html	etag:%22161cd5-4c1e-52f57bc1f0824%22	http://math.iisc.ac.in/events.htm	./math.iisc.ac.in/events.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:21	1448/1448	---M--	200	added ('OK')	image/gif	etag:%22160453-5a8-464c5386f5d40%22	http://math.iisc.ac.in/images/h-intro.gif	./math.iisc.ac.in/images/h-intro.gif	(from http://math.iisc.ac.in/intro.htm)
10:22:21	19495/19495	------	200	untouched ('OK')	text/html	etag:%22160fe2-4c27-52f57f25e7001%22	http://math.iisc.ac.in/matholym.htm	./math.iisc.ac.in/matholym.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:21	1390/1390	---M--	200	added ('OK')	image/gif	etag:%22160472-56e-464c53850d8c0%22	http://math.iisc.ac.in/images/h-seminars.gif	./math.iisc.ac.in/images/h-seminars.gif	(from http://math.iisc.ac.in/seminars2017.htm)
10:22:21	21145/21145	------	200	untouched ('OK')	text/html	etag:%22160fe0-5299-52f57ee530d67%22	http://math.iisc.ac.in/career.htm	./math.iisc.ac.in/career.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:21	1261/1261	---M--	200	added ('OK')	image/gif	etag:%2216046b-4ed-464c5386f5d40%22	http://math.iisc.ac.in/images/h-people.gif	./math.iisc.ac.in/images/h-people.gif	(from http://math.iisc.ac.in/people.htm)
10:22:21	345/345	---M--	200	added ('OK')	image/gif	etag:%2216045f-159-464c538601b00%22	http://math.iisc.ac.in/images/h-people-home.gif	./math.iisc.ac.in/images/h-people-home.gif	(from http://math.iisc.ac.in/people.htm)
10:22:22	20968/20968	------	200	untouched ('OK')	text/html	etag:%22161ccd-51e8-53200f96a2b54%22	http://math.iisc.ac.in/nbhm.htm	./math.iisc.ac.in/nbhm.html	(from http://math.iisc.ac.in/funding_agen.htm)
10:22:22	43/43	---M--	200	added ('OK')	image/gif	etag:%22a60abd-2b-46a8dca12b800%22	http://math.iisc.ac.in/~mathbio/images/spacer.gif	./math.iisc.ac.in/_mathbio/images/spacer.gif	(from http://math.iisc.ac.in/~mathbio/)
10:22:22	12944/12944	---M--	200	added ('OK')	image/jpeg	etag:%22a60abb-3290-46a8dca12b800%22	http://math.iisc.ac.in/~mathbio/images/logo.jpg	./math.iisc.ac.in/_mathbio/images/logo.jpg	(from http://math.iisc.ac.in/~mathbio/)
10:22:22	2950/2950	------	200	untouched ('OK')	text/html	date:Fri,%2020%20Jan%202017%2005:10:46%20GMT	http://math.iisc.ac.in/webmail/src/login.php	./math.iisc.ac.in/webmail/src/login.html	(from http://math.iisc.ac.in/webmail/)
10:22:22	31400/31400	------	200	untouched ('OK')	text/html	etag:%22161d19-7aa8-54438cb1b823e%22	http://math.iisc.ac.in/seminars2016.htm	./math.iisc.ac.in/seminars2016.html	(from http://math.iisc.ac.in/fac-pos.htm)
10:22:23	1385/1385	---M--	200	added ('OK')	image/gif	etag:%2216046f-569-464c5386f5d40%22	http://math.iisc.ac.in/images/h-research.gif	./math.iisc.ac.in/images/h-research.gif	(from http://math.iisc.ac.in/research.htm)
10:22:23	15740/15740	------	200	untouched ('OK')	text/html	etag:%221603c9-3d7c-52d363a5f4ba3%22	http://math.iisc.ac.in/degprog-phd.htm	./math.iisc.ac.in/degprog-phd.html	(from http://math.iisc.ac.in/degprog.htm)
10:22:23	16440/16440	------	200	untouched ('OK')	text/html	etag:%221603c7-4038-52d36349ca3e9%22	http://math.iisc.ac.in/degprog-intphd.htm	./math.iisc.ac.in/degprog-intphd.html	(from http://math.iisc.ac.in/degprog.htm)
10:22:23	17683/17683	------	200	untouched ('OK')	text/html	etag:%22161d2a-4513-5466ba2d81a55%22	http://math.iisc.ac.in/seminars2017/jan20.htm	./math.iisc.ac.in/seminars2017/jan20.html	(from http://math.iisc.ac.in/scrollnews.html)
10:22:23	58565/58565	------	200	untouched ('OK')	text/html	etag:%22161ca0-e4c5-53887c16b68b4%22	http://math.iisc.ac.in/people-fac.htm	./math.iisc.ac.in/people-fac.html	(from http://math.iisc.ac.in/intro.htm)
10:22:23	17356/17356	------	200	untouched ('OK')	text/html	etag:%22161d30-43cc-5453e13f21da8%22	http://math.iisc.ac.in/seminars2017/jan18.htm	./math.iisc.ac.in/seminars2017/jan18.html	(from http://math.iisc.ac.in/seminars2017.htm)
